64 12.36349 -3.92008 8.26816
65 4.87524 15.63929 54.94189
66 6.18523 -12.93768 -40.25166
67 -30.63585 -19.46492 -13.04041
68 5.49120 4.27912 3.21855
69 65.70761 -54.82930 18.00098
70 -20.82751 59.61654 -0.75251
71 -18.77676 39.73746 -5.95445
72 -14.30646 -23.92346 26.53691
73 62.37634 7.69611 12.71360
74 -1.91974 1.68801 -6.57116
75 -43.79948 15.17254 -42.71163
76 3.06731 -4.09069 -7.61245
77 -2.90289 11.73133 4.84963
78 -11.72218 -39.85138 11.02907
79 10.12804 12.92538 0.18686
80 -12.41738 12.01360 -6.21495
81 1.38413 6.74946 2.36613
82 19.73460 -27.69932 6.92503
83 9.18140 26.73899 -27.34615
84 -5.52780 -2.97562 5.18730
85 -40.82305 12.55751 5.11931
86 20.47665 -9.42813 -2.00706
87 20.28550 11.60472 15.77131
88 -13.84259 -32.84712 -16.48767
89 7.01519 5.66640 3.70371
90 0.62086 1.13711 -4.38465
91 9.07461 13.42106 8.37280
92 -75.90916 -5.65641 -30.76181
93 7.94109 -15.32651 8.99040
94 34.92582 18.72317 35.76988
95 10.44211 3.90081 -15.94997
96 -11.99714 24.90293 -20.55053
97 -8.39656 5.43867 1.82145
98 37.23697 -13.84470 9.51846
99 -8.81739 3.42460 0.21664
100 -14.57326 -13.15194 17.33378
101 16.64954 -8.44420 4.55737
102 -2.20557 4.26467 2.50292
103 -5.39508 -2.32899 -4.76323
104 21.01157 18.20431 -47.44473
105 -8.03740 -20.01230 -12.96673
106 -18.20401 15.03520 51.04010
107 0.31436 -3.33980 4.30706
108 11.04607 3.37377 27.71390
109 16.49841 -3.68539 -11.16242
110 12.34208 -4.84561 -13.34686
111 -33.98383 -43.99944 -67.00633
112 7.22785 23.49115 41.88127
113 -9.59924 32.14351 28.18424
114 5.74710 -9.33440 -0.89378
115 23.10209 7.74095 -1.05043
116 -18.60678 -7.70160 -3.11711
117 11.75439 6.80039 27.52435
118 -12.98489 -11.85771 33.99543
119 7.99858 -9.99296 -48.84907
120 12.77969 9.39447 3.82106
121 -2.80010 4.86992 -2.03613
122 12.66344 -18.99481 5.20989
123 -1.76753 0.27000 -5.86379
124 -54.56285 25.78569 35.54457
125 28.33354 5.33422 5.76399
126 -19.24728 -5.93517 -25.65719
127 4.88663 -7.70620 -5.13249
128 12.33853 -63.80123 -3.81415
129 6.29239 13.60256 -14.47082
130 39.85919 52.23269 -2.17337
131 -2.47331 -5.71677 1.63027
132 -14.46401 16.69843 11.77058
133 -11.28011 10.56328 2.49494
134 -28.74594 -28.21095 15.99328
135 12.51153 0.74335 -0.73751
136 37.92683 -63.82185 -63.66290
137 1.92819 40.47812 48.22658
138 -37.35346 -13.64348 17.53232
139 6.15079 5.46355 -13.98409
140 -33.46129 35.80928 5.68999
141 -14.02455 8.70543 -8.58948
142 12.07025 17.89854 -0.99214
143 -1.89041 0.05167 14.84934
144 34.32656 -7.22400 -22.12179
145 4.81325 -5.41054 1.79569
146 -5.65284 -22.29321 -9.99184
147 -3.51539 10.72093 7.36876
148 9.88670 17.92561 9.32407
149 1.55178 7.40642 -5.15450
150 -24.24902 -20.92315 -2.75829
151 -0.15798 -1.90134 -1.23368
152 -7.64857 -14.20710 -4.54290
153 -0.61017 3.31298 5.26621
154 -39.82907 87.79927 -45.27298
155 -4.25302 -28.82792 33.50094
156 75.40079 -25.22412 -20.36712
157 1.17316 -5.22449 -3.06036
158 -1.49158 -30.61142 39.49600
159 -23.39933 -8.74715 -12.32447
160 26.72906 17.22939 -4.82535
161 -8.19893 1.39835 -0.23740
162 -15.56079 7.29256 -0.97824
163 2.88846 -1.49067 1.03711
164 18.86341 -11.44656 -3.66803
165 13.69326 8.51241 10.77547
166 -41.36507 3.82431 -6.31482
167 18.15569 -0.40439 -5.25841
168 7.14184 19.47326 -13.12806
169 -0.61252 0.36666 -3.39334
170 -25.96837 -1.85060 -30.53966
171 9.39525 -13.77688 26.77144
172 37.85675 4.78132 21.48239
173 -24.13442 6.28931 -2.24232
174 -47.82969 12.01208 0.68532
175 25.30009 -17.55062 -13.80107
176 32.36160 -4.87505 -0.58940
177 -7.02144 21.39887 11.54112
178 -2.88459 -18.99627 1.04080
179 -12.95282 -42.68802 -4.32150
180 1.98773 5.52727 3.28801
181 9.28150 40.01160 -5.14995
